hh_ids,m_ids,int_date,wellbeing_q1,wellbeing_q2,wellbeing_q3,wellbeing_q4
"KMOMM25","5.71000e+16",26mar2013,"Moderately unhappy","Very badly","Moderately badly","Moderately confident"
"KMOMM25","5.71000e+16",24apr2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMOMM25","5.71000e+16",07may2013,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KMOMM25","5.71000e+16",21may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMM25","5.71000e+16",04jun2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMOMM25","5.71000e+16",18jun2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KMOMM25","5.71000e+16",03jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMM25","5.71000e+16",21jul2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Very confident"
"KMOMM25","5.71000e+16",01aug2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMM25","5.71000e+16",13aug2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMM25","5.71000e+16",27aug2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMM25","5.71000e+16",09sep2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMM25","5.71000e+16",25sep2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",26jan2013,"Neither happy nor unhappy","Neither well nor badly","Neither well nor badly","Very confident"
"KMOMB03","5.71000e+16",24nov2012,"Moderately happy","Moderately badly","Neither well nor badly","Moderately confident"
"KMOMB03","5.71000e+16",27oct2012,"Neither happy nor unhappy","Very badly","Very well","Very confident"
"KMOMB03","5.71000e+16",12nov2012,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",26jan2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",16mar2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMOMB03","5.71000e+16",17apr2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",16feb2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",01may2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB03","5.71000e+16",15may2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMOMB03","5.71000e+16",28may2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB03","5.71000e+16",11jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",26jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",10jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",26jul2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB03","5.71000e+16",07aug2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMOMB03","5.71000e+16",21aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMOMB03","5.71000e+16",04sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",18sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",02oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",24nov2012,"Neither happy nor unhappy","Very badly","Moderately well","Neither confident nor unconfident"
"KMOMB03","5.71000e+16",27oct2012,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",12nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",26jan2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMOMB03","5.71000e+16",04apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",01may2013,"Very unhappy","Moderately badly","Very badly","Very confident"
"KMOMB03","5.71000e+16",11jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB03","5.71000e+16",26jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",10jul2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMOMB03","5.71000e+16",26jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB03","5.71000e+16",07aug2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMOMB03","5.71000e+16",21aug2013,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KMOMB03","5.71000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB03","5.71000e+16",18sep2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMOMB03","5.71000e+16",02oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",10nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",24nov2012,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",26jan2013,"Moderately unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",22mar2013,"Very unhappy","Moderately badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",31may2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",15apr2013,"Moderately unhappy","Very badly","Very well","Very confident"
"KMOMB05","5.71000e+16",29apr2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",15may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",14jun2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KMOMB05","5.71000e+16",26jun2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMOMB05","5.71000e+16",10jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMOMB05","5.71000e+16",24jul2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",09aug2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Very confident"
"KMOMB05","5.71000e+16",21aug2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMOMB05","5.71000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",18sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",02oct2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",27oct2012,"Neither happy nor unhappy","Moderately badly","Very well","Very confident"
"KMOMB05","5.71000e+16",10nov2012,"Neither happy nor unhappy","Moderately badly","Very well","Very confident"
"KMOMB05","5.71000e+16",24nov2012,"Neither happy nor unhappy","Neither well nor badly","Neither well nor badly","Moderately confident"
"KMOMB05","5.71000e+16",26jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",14jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",26jun2013,"Moderately happy","Very well","Very well","Very confident"
"KMOMB05","5.71000e+16",10jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",24jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",09aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",21aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",18sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",02oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",22mar2013,"Very happy","Very well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",15apr2013,"Very happy","Very well","Very well","Moderately confident"
"KMOMB05","5.71000e+16",27oct2012,"Very unhappy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",24nov2012,"Very happy","Very well","Very well","Very confident"
"KMOMB05","5.71000e+16",31may2013,"Very happy","Moderately badly","Moderately well","Very confident"
"KMOMB05","5.71000e+16",15apr2013,"Very happy","Moderately badly","Moderately badly","Very confident"
"KMOMB05","5.71000e+16",29apr2013,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",15may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",26jun2013,"Moderately unhappy","Moderately well","Very well","Very confident"
"KMOMB05","5.71000e+16",24jul2013,"Moderately unhappy","Neither well nor badly","Very well","Very confident"
"KMOMB05","5.71000e+16",09aug2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB05","5.71000e+16",21aug2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KMOMB05","5.71000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB05","5.71000e+16",02oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB22","5.71000e+16",21nov2012,"Moderately happy","Moderately well","Neither well nor badly","Moderately confident"
"KMOMB22","5.71000e+16",05dec2012,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB22","5.71000e+16",18may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB22","5.71000e+16",03aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMOMB22","5.71000e+16",31aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMB22","5.71000e+16",14sep2013,"Moderately unhappy","Moderately well","Moderately well","Very confident"
"KMOMM18","5.71000e+16",03oct2012,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",29jan2013,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",09mar2013,"Moderately unhappy","Moderately well","Moderately well","Very confident"
"KMOMM18","5.71000e+16",13mar2013,"Very unhappy","Moderately well","Moderately well","Moderately confident"
"KMOMM18","5.71000e+16",27nov2012,"Neither happy nor unhappy","Moderately badly","Neither well nor badly","Very confident"
"KMOMM18","5.71000e+16",24feb2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMOMM18","5.71000e+16",15jan2013,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",27mar2013,"Moderately unhappy","Moderately badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",12apr2013,"Neither happy nor unhappy","Moderately badly","Moderately badly","Very confident"
"KMOMM18","5.71000e+16",24apr2013,"Moderately unhappy","Moderately badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",22may2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",02jul2013,"Very unhappy","Very badly","Very well","Very confident"
"KMOMM18","5.71000e+16",16jul2013,"Moderately unhappy","Moderately badly","Very well","Very confident"
"KMOMM18","5.71000e+16",13aug2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",29aug2013,"Very unhappy","Very badly","Moderately well","Very confident"
"KMOMM18","5.71000e+16",11sep2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KMOMM18","5.71000e+16",26sep2013,"Moderately unhappy","Neither well nor badly","Very well","Very confident"
"KMOMM18","5.71000e+16",12apr2013,"Very happy","Moderately well","Very well","Very confident"
"KMOMM03","5.71000e+16",31oct2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMOMB23","5.71000e+16",03feb2013,"Neither happy nor unhappy","Moderately well","Very well","Neither confident nor unconfident"
"KMOMB23","5.71000e+16",18nov2012,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KMOMB23","5.71000e+16",02dec2012,"Moderately happy","Neither well nor badly","Moderately well","Neither confident nor unconfident"
"KMOMB23","5.71000e+16",17mar2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMB23","5.71000e+16",17feb2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMOMB23","5.71000e+16",31mar2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB23","5.71000e+16",12may2013,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KMOMB23","5.71000e+16",28apr2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMB23","5.71000e+16",26may2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMOMB23","5.71000e+16",07jul2013,"Moderately unhappy","Moderately badly","Very well","Moderately confident"
"KMOMB23","5.71000e+16",21jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMOMB23","5.71000e+16",04aug2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMOMB23","5.71000e+16",18aug2013,"Moderately happy","Moderately badly","Moderately well","Very confident"
"KMOMB23","5.71000e+16",01sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB23","5.71000e+16",15sep2013,"Moderately happy","Neither well nor badly","Moderately well","Very confident"
"KMOMB23","5.71000e+16",29sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMOMB23","5.71000e+16",31mar2013,"Very happy","Very well","Very well","Very confident"
